URL,Ten,Gia,MoTa (nếu có),DanhMuc,Điền URL để phân biệt các nhà hàng
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Sài Gòn Special (lon),17000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Sài Gòn Gold (lon),16000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Tiger (chai),17000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Tiger (lon),18000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Tiger Crystal (chai),19000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Tiger Crystal (lon),21000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Sapporo (chai),19000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Sapporo (lon 330ml),22000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Sapporo (lon 650ml),70000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Beck’s (lon),22000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Budweiser (chai),25000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Budweiser (lon),25000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Heineken (chai),20000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Heineken (lon),22000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Heineken lon cao,25000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Heineken Hà Lan,38000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Heineken Pháp (chai 250ml),39000,,Bia,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Nước suối,10000,,Nước Giải Khát,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Nước Yến,12000,,Nước Giải Khát,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,"Trà xanh, C2",12000,,Nước Giải Khát,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,"Cam ép, Bí đao, Xá xị",12000,,Nước Giải Khát,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,"Coca, Pepsi, Sting, 7-up",12000,,Nước Giải Khát,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Redbull,14000,,Nước Giải Khát,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Soda lon,10000,,Nước Giải Khát,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Trà đá,2000,,Nước Giải Khát,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Dừa tươi,18000,,Nước Giải Khát,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Nước ép thơm,25000,,Nước Ép Trái Cây,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Nước ép dưa hấu,25000,,Nước Ép Trái Cây,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Nước ép cà chua,25000,,Nước Ép Trái Cây,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Nước ép ổi,25000,,Nước Ép Trái Cây,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Nước ép cam,25000,,Nước Ép Trái Cây,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Nước ép bưởi,25000,,Nước Ép Trái Cây,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Nước ép cà rốt,25000,,Nước Ép Trái Cây,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Đá chanh,8000,,Thức Uống Pha Chế,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Sữa tươi,15000,,Thức Uống Pha Chế,
https://pasgo.vn/nha-hang/nha-hang-sepia-1-khong-tu-quan-thu-duc-1111,Soda chanh đường,18000,,Thức Uống Pha Chế,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cá Cam Nhật (Hamachi),58000,,Best Seller,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cá Ngừ Nhật (Japanese Red Tuna),58000,,Best Seller,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cá Hồi Nướng Sốt Tiêu (Grilled Salmon With Pepper Sauce),46000,,Best Seller,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Tôm Ngọt Nhật (Amaebi),68000,,Best Seller,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Lươn (Japanese Eel),59000,,Best Seller,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cá Saba Nướng Muối (Grilled Saba),78000,,Hải sản,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cá Saba Nướng Sốt Teriyaki,86000,,Hải sản,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Mực Áp Chảo Sốt Teriyaki,128000,,Hải sản,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Đầu Mực Xào Kim Chi,86000,,Hải sản,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Lươn Nhật Nướng (Grilled Japanese Eel),159000,,Hải sản,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cuộn Cá Hồi Nướng Phủ Cheese,169000,,Roll,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cuộn Lươn Nhật Nướng Phủ Cheese,198000,,Roll,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cuộn Cá Hồi Nướng Sốt Tiêu,87000,,Roll,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cuộn Sò Điệp Nướng Phô Mai,125000,,Roll,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cuộn Hải Sản Chiên Xù Sốt Spicy,116000,,Roll,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cuộn Cua Lột,125000,,Roll,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Bánh Xèo Nhật (Okonomiyaki),86000,,Món ăn,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cá Hồi Nướng Muối (Grilled Salmon),95000,,Món ăn,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cá Hồi Nướng Sốt Teriyaki,98000,,Món ăn,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Bò Mỹ Cuộn Nấm Kim Châm Sốt Teriyaki,65000,,Món ăn,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Thịt Heo Chiên Xù (Tonkatsu Pork),68000,,Món ăn,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cá Hồi Nướng Teriyaki (Teriyaki Grilled Salmon),48000,,Handrolls,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cá Ngừ Và Bơ Sốt Spicy (Tuna & Avocado With Spicy Sauce),39000,,Handrolls,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Lươn Nhật Nướng và Bơ (Grilled Japanese Eel),65000,,Handrolls,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cá Hồi Nướng và Trứng Cá Hồi (Grilled Salmon & Salmon Roe),75000,,Handrolls,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Tôm Tempura (Shrimp Tempura),48000,,Handrolls,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cá Hồi Sốt Dynamite (Dynamite Salmon),48000,,Handrolls,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cá Hồi Đắp Xoài Phủ Caviar,98000,,Cuộn Sushi,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Lươn Phô Mai Sốt Teriyaki Mật Ong (Premium),199000,,Cuộn Sushi,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Da Cá Hồi Sốt Spicy,78000,,Cuộn Sushi,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Lươn và Phô Mai Sốt Lươn,159000,,Cuộn Sushi,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Tôm Tempura,87000,,Cuộn Sushi,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Cá Ngừ Sốt Hành Cay,65000,,Cuộn Sushi,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Rồng Nhân Lươn,108000,,Cuộn Sushi,
https://pasgo.vn/nha-hang/sushi-masa-thach-thi-thanh-3960,Tôm Tempura Đắp Xoài,79000,,Cuộn Sushi,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Dẻ sườn bò tươi,79000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Dẻ sườn bò sốt ớt chuông đỏ,79000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Lưỡi bò sốt muối,79000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Cổ bò Mỹ sốt King BBQ,87000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Cổ bò Mỹ sốt Tenjo,87000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Bắp bò sốt muối,87000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Bắp bò sốt ớt chuông đỏ,87000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Gầu bò Mỹ tươi,87000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Gầu bò Mỹ sốt ớt chuông đỏ,98000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ bò sốt King BBQ,98000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ bò Mỹ tươi,98000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ bò sốt muối,98000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ bò sốt Tenjo,98000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Bò cuộn lá lốt,65000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Sườn heo bản lớn,65000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Nạc dăm sốt tỏi,65000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Nầm heo nướng chao đỏ,65000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ heo tươi,65000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ heo ướp muối,65000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ heo sốt cay,65000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ heo sốt ớt chuông đỏ,159000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Đùi gà sốt King BBQ,159000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Tôm nướng,159000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Bạch tuộc sốt cay,159000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Bạch tuộc tươi,58000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Mực sốt cay,58000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Mực sốt muối ớt,58000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Cá basa nướng giấy bạc,58000,,Buffet 329K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Cổ bò Mỹ sốt King BBQ,58000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Cổ bò Mỹ sốt Tenjo,58000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Gầu bò Mỹ tươi,58000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Gầu bò sốt ớt chuông đỏ,58000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Bắp bò sốt muối,58000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Bắp bò sốt ớt chuông đỏ,58000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ bò sốt King BBQ,58000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ bò sốt Tenjo,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ bò Mỹ tươi,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ bò sốt muối,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Bò lá lốt,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Sườn heo bản lớn,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Nạc dăm sốt tỏi,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Nầm heo nướng chao đỏ,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ heo tươi,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ heo ướp muối,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ heo sốt cay,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ heo sốt ớt chuông đỏ,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Đùi gà sốt King BBQ,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Tôm nướng,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Bạch tuộc sốt cay,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Bạch tuộc tươi,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Mực sốt cay,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Mực sốt muối ớt,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Cá basa nướng giấy bạc,279000,,Buffet 279K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ bò sốt King BBQ,199000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ bò sốt Tenjo,199000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ bò sốt muối,199000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ bò Mỹ tươi,199000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Bò cuộn lá lốt,199000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Bạch tuộc sốt cay,199000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Bạch tuộc tươi,199000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Sườn heo bản lớn,199000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Nạc dăm sốt tỏi,199000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Nầm heo nướng chao đỏ,198000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ heo tươi,198000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ heo sốt muối,198000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ heo sốt ớt chuông đỏ,198000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Ba chỉ heo sốt cay,198000,,Buffet 199K,
https://pasgo.vn/nha-hang/king-bbq-buffet-mac-dinh-chi-quan-1-1648,Đùi gà sốt King BBQ,198000,,Buffet 199K,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu ba chỉ bò Mỹ,198000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu ba chỉ heo,188000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu thịt đùi gà,178000,,Lẩu thịt đùi gà,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu đầu cá hồi,198000,,Lẩu đầu cá hồi,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Ba chỉ bò Mỹ (US beef bacon pot),198000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Đầu thăn bò cẩm thạch Úc (Australia ribeye hokubee pot),378000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Thăn bò cẩm thạch Úc (Australia striploin hokubee pot),368000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Sườn bò không xương Mỹ (US beef short rib pot),358000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Bắp hoa bò Mỹ (US beef shank pot),278000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Thịt lõi vai bò Mỹ (US beef top blade pot),258000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Gầu bò Úc (Australia beef brisket pot),238000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Ba rọi heo (Pork bacon pot),188000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Nạc dăm heo (Top pork pot),188000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Đầu cá hồi (Salmon head pot),198000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Vây cá hồi (Salmon fin pot),198000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Hải sản (Seafood pot),268000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Thịt + Hải sản (Land & Sea combo pot),338000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Đùi cừu Úc (Australia lamb pot),268000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Thịt đùi gà (Chicken drumsticks meat pot),178000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu Nấm thập cẩm (Assorted mushroom pot),188000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Lẩu chay (Vegetarian hotpot pot),188000,,Món lẩu,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Đầu thăn bò cẩm thạch Úc,258000,,Thịt bò,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Thăn bò cẩm thạch Úc,248000,,Thịt bò,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Sườn bò không xương Mỹ,238000,,Thịt bò,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Bắp hoa bò Mỹ,140000,,Thịt bò,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Thịt lõi vai bò Mỹ,130000,,Thịt bò,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Gầu bò Úc,100000,,Thịt bò,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Ba rọi bò Mỹ,90000,,Thịt bò,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Cá Basa,70000,,Hải sản,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Cá Diêu Hồng,70000,,Hải sản,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Mực,70000,,Hải sản,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Tôm,100000,,Hải sản,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Sò điệp Nhật,150000,,Hải sản,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Vẹm Chile,100000,,Hải sản,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Mực KiKi,70000,,Hải sản,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Đầu cá hồi,80000,,Hải sản,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Vây cá hồi,70000,,Hải sản,
https://pasgo.vn/nha-hang/kiki-hotpot---lau-1-nguoi-van-hanh-mall-4525,Hải sản thập cẩm,130000,,Hải sản,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Local Spicy Seafood Salad,180000,,Salad,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Prawn & Avocado Roulade,195000,,Roulade,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Salmon Tartare with Quail Egg,195000,,Tartare,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Tuna & Shrimp Ceviche,195000,,Ceviche,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Chicken Caesar Salad,150000,,Salad,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Pita Greek Salad,150000,,Salad,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Creamy Pumpkin Soup,95000,,Soup,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Seafood Bouillabaisse,150000,,Soup,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Prawn Bisque,105000,,Soup,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Clam Chowder,120000,,Soup,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Tôm sú chần sốt ghẹ và khoai tây nghiền,180000,,Hải sản,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Vẹm xanh sốt tỏi đút lò ăn kèm bánh phở giòn,150000,,Hải sản,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Cá tuyết áp chảo ăn kèm đậu nghiền và sốt bơ chanh,220000,,Hải sản,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Cá hồi xông khói ăn kèm bánh khoai tây đút lò,200000,,Hải sản,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Mực tẩm sốt mè nướng ăn kèm cơm gạo lứt,180000,,Hải sản,
